codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
rans1,94759522,26577768,3.43,4668,2.97,5836,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,26.3468578327501,8.53418677744239,1,2,2
gabac,94759522,26814412,5.65,1485892,9,1512492,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,15.9946411267846,2.84135733710394,3,3,7
gzip,21983148,16151762,1.91,1784,0.48,1736,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,10.9763160425955,32.0906678835551,2,3,1
bzip2,21983148,16721224,3.03,9776,1.87,6660,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,6.91906390803875,8.5275945816448,3,4,5
xz,21983148,15437596,8.71,262236,1.58,24624,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,2.40697630784815,9.3179992482632,1,5,4
rans0,21983148,20598480,0.72,4816,0.65,5052,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,29.117727279663,30.2219097430889,6,1,2
rans1,21983148,19116770,1.01,5872,0.89,6580,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,20.7571917241162,20.4844635524106,5,2,3
gabac,21983148,16852694,89.29,453020,9.64,520260,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditACGT_IS_SeqVec,1,0.234794082667235,1.66721799066947,4,6,6
gzip,17401796,10672097,3.95,1668,0.42,1648,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,4.20142934292177,24.2326305026099,5,5,1
bzip2,17401796,9322191,2.57,9804,1.23,6792,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,6.45744976830389,7.22791392628739,3,3,5
xz,17401796,8723864,11.38,225020,0.99,19624,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,1.45831686331643,8.40376266325363,1,6,4
rans0,17401796,11042264,0.48,4748,0.46,5116,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,34.5742623011271,22.8928773299507,6,1,2
rans1,17401796,9666537,0.56,5900,0.53,6168,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,29.6350819723946,17.3938265386617,4,2,3
gabac,17401796,9140416,2.6,436724,1.87,412848,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedTlen,1,6.38294073251577,4.66148662057152,2,4,6
gzip,21816746,3606248,63.48,1692,0.34,1672,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,0.327757881659716,10.1152532240923,6,6,1
bzip2,21816746,3564954,2.43,10612,1.01,6824,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,8.56216885915999,3.36614363264329,5,3,5
xz,21816746,3141680,41.93,262444,0.52,24696,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,0.496209642922937,5.76180678147536,4,5,3
rans0,21816746,3111285,0.49,4008,0.5,4376,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,42.4613680158342,5.93430519104003,3,1,2
rans1,21816746,2897928,0.5,4088,0.59,5576,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,41.6121406555175,4.68420254982124,2,2,4
gabac,21816746,2838891,9.63,470796,6.78,441616,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMQj,2,2.16054728221794,0.399318205571807,1,4,6
gzip,51186215,22635012,22.47,1748,2.05,1608,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,2.17245120603241,10.5299656565596,5,5,2
bzip2,51186215,22735417,8.49,9792,3.63,7052,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,5.74970301525893,5.97305324123582,6,3,5
xz,51186215,20906808,64.96,519916,3.12,52800,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,0.751462108983195,6.39047622680664,4,6,4
rans0,51186215,19217321,1.24,4400,2.29,4544,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,39.3669182254422,8.00308535713295,1,1,3
rans1,51186215,19240421,2.15,4880,1.71,5928,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,22.7046412090922,10.7304651137681,2,2,1
gabac,51186215,19437941,10.43,805484,7.14,824236,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLocation,2,4.68024722910338,2.59628362682353,3,4,6
gzip,134798116,30348124,146.17,1696,2.21,1688,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,0.879479381057333,13.0960300497339,4,5,1
bzip2,134798116,24027183,12.83,10724,6.73,7040,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,10.0197584668082,3.40477077603163,3,3,5
xz,134798116,22722484,182.58,691504,4.07,67744,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,0.704094101923268,5.32428732082357,2,6,4
rans0,134798116,40130434,3.37,4384,3.63,4624,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,38.1464395041989,10.5430755405058,6,1,2
rans1,134798116,31756930,4.24,5196,4.45,5836,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,30.3192219644222,6.8057906761598,5,2,3
gabac,134798116,22334677,13.53,823008,7.65,849272,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedDiff,2,9.50136741531045,2.78431474772933,1,4,6
gzip,53709595,4522636,27.47,1780,0.78,1620,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,1.8646327373892,5.52964332776191,5,5,1
bzip2,53709595,3866571,2.16,9968,1.38,6764,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,23.7136394889266,2.67206482265306,2,3,4
xz,53709595,4069216,37.52,542980,1.16,55876,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,1.36517753987424,3.34543688543911,4,6,3
rans0,53709595,4626638,1.06,3816,1.12,4440,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,48.3221332981901,3.93955877849033,6,2,2
rans1,53709595,3960189,0.94,3740,1.47,5592,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,54.4909162724271,2.56920444722078,3,1,5
gabac,53709595,3332211,2.81,951096,3.49,952660,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOpcodes,1,18.2282780413101,0.910557033680913,1,4,7
gzip,87347840,54739002,13.77,1764,1.87,1636,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,6.04948377643881,27.9161392048718,6,5,1
bzip2,87347840,44683847,11.24,10820,5.63,6884,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,7.41115583643794,7.56906522950736,3,4,5
xz,87347840,45044440,97.87,678816,4.63,67724,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,0.851143267615842,9.27812646326184,4,6,4
rans0,87347840,53914265,2.05,4720,1.96,4728,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,40.6348251714939,26.2329846012349,5,1,2
rans1,87347840,43276270,2.37,5864,2.33,6156,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,35.1482664985495,17.7130760553057,1,2,3
gabac,87347840,44011267,9.99,1737656,8.66,1780188,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNamePair,1,8.33847763779404,4.84669918826766,2,3,6
gzip,129852486,83491341,17.23,1724,3.68,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,7.18728849795137,21.6368335744608,2,3,1
bzip2,129852486,85950184,19.82,10720,11.25,7000,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,6.2480817769779,7.28608737521701,3,4,5
xz,129852486,78791952,87.96,691272,8.04,67736,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,1.40787836311621,9.34600260720324,1,5,4
rans0,129852486,121691659,4.75,4776,6.48,5356,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,26.0709433304636,17.9096002637604,6,1,2
rans1,129852486,101288624,6.21,5992,6.02,6504,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,19.941542805105,16.0459068526461,5,2,3
gabac,129852486,88638149,622.76,2594672,53.34,2210868,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_SeqVec,2,0.19885185435754,1.58477551846813,4,6,7
gzip,24230970,3173190,5.8,1696,0.36,1624,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,3.98421616389833,8.40608278910319,3,5,3
bzip2,24230970,3142983,4.01,9776,0.89,6808,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,5.76270667097515,3.36784512809153,2,4,4
xz,24230970,2100724,21.6,281244,0.84,25816,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,1.06983582178751,2.38500776745024,1,6,5
rans0,24230970,11847973,0.64,4472,0.67,4572,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,36.1069589853286,16.8643396292159,6,1,1
rans1,24230970,6769298,0.82,4300,0.6,5728,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,28.1810411592809,10.7595094045003,5,2,2
gabac,24230970,3227789,3.95,285044,1.42,364800,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXAZ,2,5.85024145585072,2.16778835780184,4,3,6
gzip,102372430,23608405,127.1,1764,1.68,1620,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,0.768134989764726,13.4016247022719,4,5,2
bzip2,102372430,20982634,15.91,9888,5.74,7048,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,6.13638951597087,3.48616709692552,2,3,5
xz,102372430,19196652,206.64,691336,3.79,67816,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,0.472463981799732,4.83043640458804,1,6,4
rans0,102372430,35734875,2.55,4456,2.37,4460,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,38.2862577251359,14.3795073786868,6,1,1
rans1,102372430,22429559,2.7,4132,2.99,5628,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,36.1592434070728,7.15401148716342,3,2,3
gabac,102372430,23635891,34.2,1854124,34.58,1909656,02_NA12878_S1.chr11.sam.deez_rawstreams.MappingFlag,2,2.85467711108469,0.651849109082638,5,4,7
gzip,608218,35104,0.11,1656,0.01,1696,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,5.27310804887251,3.3477783203125,4,3,2
bzip2,608218,32872,0.06,4920,0.02,4076,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,9.66736475626627,1.56745910644531,3,2,5
xz,608218,28732,0.13,74276,0.01,4664,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,4.46186065673828,2.74009704589843,1,4,4
rans0,608218,60794,0.01,2132,0.02,2456,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,58.0041885375976,2.89888381958007,5,1,3
rans1,608218,70922,0.01,3088,0.02,3020,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,58.0041885375976,3.3818244934082,6,1,1
gabac,608218,32753,0.14,11084,0.06,14216,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams,1,4.14315632411411,0.520594914754231,2,5,7
gzip,45970451,46386,0.48,1784,0.68,1620,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,91.3350800673167,0.065054613001206,6,1,1
bzip2,45970451,1622,0.67,9460,0.62,5760,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,65.4340872124059,0.002494935066469,1,2,5
xz,45970451,8364,8.09,472156,0.63,47044,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,5.41913948483461,0.01266116187686,4,6,3
rans0,45970451,12954,0.83,2488,0.89,3296,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,52.8202872678458,0.013880783252502,5,3,2
rans1,45970451,8231,1.11,2620,1.14,4572,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,39.4962508399207,0.006885695875737,3,4,4
gabac,45970451,1625,6.63,409676,2.82,530408,02_NA12878_S1.chr11.sam.deez_rawstreams.TagMDZ,2,6.61249448451161,0.00054954637027,2,5,6
gzip,53559114,34225333,17.83,1732,1.1,1540,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,2.86471965402548,29.6725645932284,2,5,1
bzip2,53559114,34827307,7.43,10688,4.28,7048,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,6.87455604727784,7.76025892418121,4,3,5
xz,53559114,32614668,36.49,540244,3.17,55160,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,1.39977943083788,9.81191520811255,1,6,4
rans0,53559114,37596202,1.4,4712,1.5,5092,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,36.4842510223388,23.9030214945475,6,1,2
rans1,53559114,34417092,1.78,5340,1.68,6076,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,28.6954783321766,19.5373194558279,3,2,3
gabac,53559114,35256019,14.22,949380,9.79,983168,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqpos,1,3.59197970684067,3.43439834719415,5,4,7
gzip,94759522,5020442,11.4,1784,1.44,1644,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,7.9271686286257,3.32490735583835,5,5,2
bzip2,94759522,4625288,1.83,9928,1.74,6720,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,49.3823619488158,2.53506802964484,3,3,4
xz,94759522,4589004,22.89,685180,1.57,67792,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,3.94800010337846,2.78752563865321,2,6,3
rans0,94759522,7247167,1.5,4624,1.85,4928,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,60.2464815775553,3.73591191059834,6,1,1
rans1,94759522,4898479,1.67,4704,2.03,5516,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,54.113606207385,2.3012579368253,4,2,5
gabac,94759522,4236462,5.56,1795368,5.11,1799712,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingQual,1,16.2535471881893,0.790646771395509,1,4,7
gzip,31714852,587032,1.81,1740,0.45,1556,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,16.7102982326107,1.24408298068576,4,5,2
bzip2,31714852,469326,0.68,9156,0.54,6300,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,44.4788820603314,0.828859541151258,1,4,4
xz,31714852,497004,8.09,347012,0.74,33184,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,3.73864521644318,0.640513445879962,3,6,5
rans0,31714852,1084631,0.55,3744,0.62,4264,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,54.9920723655007,1.66836246367423,6,1,1
rans1,31714852,715989,0.67,3756,0.69,5136,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,45.1427459716796,0.989594666854195,5,3,3
gabac,31714852,493865,0.57,283740,1.77,304004,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1j,2,53.0625259667112,0.266093992244052,2,2,6
gzip,94759522,301801,1.68,1800,1.35,1604,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,53.7915014085315,0.213199898048683,4,3,1
bzip2,94759522,178972,1.97,9868,1.48,5944,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,45.872955515905,0.11532499983504,2,5,3
xz,94759522,249528,12.54,685424,4.35,67772,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,7.20651693511427,0.054705389614763,3,6,7
rans0,94759522,348126,1.84,2848,4.99,3404,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,49.1139795469201,0.066532830676,5,4,5
rans1,94759522,349909,1.6,3096,2.81,4740,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,56.4810764789581,0.118754173088752,6,2,2
gabac,94759522,178929,1.25,838036,2.16,1060328,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditSeqend,1,72.2957778930664,0.078999996185303,1,1,4
gzip,34928177,24353531,5.75,1740,0.81,1676,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,5.793061795442,28.6732555907449,4,3,1
bzip2,34928177,25267913,5.78,9788,3.4,6948,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,5.76299400065596,7.08745872273164,6,4,5
xz,34928177,23067320,29.15,375148,3.07,36244,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,1.1427137332347,7.16570378903069,1,6,4
rans0,34928177,24627515,1.11,4724,1,4924,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,30.0091038953076,23.4866285324096,5,1,2
rans1,34928177,23475928,1.37,5236,1.29,6124,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,24.3139454918186,17.3553407654281,2,2,3
gabac,34928177,24210902,26.96,742952,20.3,1032480,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqpos,2,1.2355380312979,1.13740470021816,3,5,6
gzip,17524498,11367810,6.93,1720,0.42,1628,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,2.41163977640875,25.8123534066336,5,4,1
bzip2,17524498,9840822,3.46,10684,1.47,6668,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,4.83024960997476,6.38431237668407,2,3,5
xz,17524498,9736240,16.67,223784,1.44,19316,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,1.00255930716932,6.44805696275499,1,6,4
rans0,17524498,12427097,0.53,4772,0.71,4828,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,31.5333276424767,16.6921172343509,6,1,2
rans1,17524498,10404731,0.69,5820,0.6,6236,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,24.2212516674097,16.5378745396932,3,2,3
gabac,17524498,10695975,13.85,370784,8.75,504376,02_NA12878_S1.chr11.sam.deez_rawstreams.readNamePair,2,1.2066905162825,1.16576875959123,4,5,7
gzip,209715200,8851603,41.46,1768,2.74,1620,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,4.82392667631452,3.08085636500894,4,3,2
bzip2,209715200,6604309,122.64,9816,7.76,6872,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,1.63078930202217,0.811644313261681,1,6,5
xz,209715200,8556912,87.45,691296,3.15,67720,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,2.28702115494568,2.59063720703125,3,5,3
rans0,209715200,96707301,4.79,4424,4.73,4892,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,41.7536534446764,19.498365575617,6,1,1
rans1,209715200,7198677,4.85,3812,5.24,5556,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,41.2371134020618,1.31015140591686,2,2,4
gabac,209715200,9728206,67.95,619176,13.57,677356,02_NA12878_S1.chr11.sam.deez_rawstreams.tagBuffer.cropped,2,2.94334069168506,0.683680192108266,5,4,7
gzip,94759522,24899936,98.24,1732,2.29,1628,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,0.919887239070979,10.3696198442617,6,5,2
bzip2,94759522,23988568,7.01,9968,5.06,7036,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,12.8915438468378,4.52120181600095,5,3,5
xz,94759522,21879992,131.08,685084,2.81,67752,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,0.689424186499336,7.42576028952819,3,6,4
rans0,94759522,23778218,1.81,4804,2.06,5060,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,49.9280234068138,11.0080950468489,4,1,1
rans1,94759522,21749687,2.2,4928,2.26,5828,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,41.0771465301513,9.17792826627208,2,2,3
gabac,94759522,20843335,27.9,1795460,24.98,1848864,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagASj,1,3.23905814933093,0.795746727692212,1,4,7
gzip,209715200,151624970,91.17,1760,4.14,1632,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,2.19370406932104,34.9277390374077,3,4,1
bzip2,209715200,146731220,33.27,10000,19.41,6996,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,6.01142170123234,7.20936609628825,2,3,6
xz,209715200,143661632,231.4,691412,17.67,67720,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,0.864304235090751,7.75361679068512,1,5,4
rans0,209715200,170648440,5.6,4752,5.61,5284,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,35.7142857142857,29.0094535406048,6,1,2
rans1,209715200,153456147,8.1,6032,7.39,6612,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,24.6913580246913,19.8034081310638,5,2,3
gabac,209715200,152348181,333.07,3703276,25.34,4161024,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.readNameContent.cropped,1,0.600474374756057,5.73364433192228,4,6,7
gzip,51186215,49758,0.65,1840,1.06,1552,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,75.0999670762282,0.044766911920511,6,1,1
bzip2,51186215,82,0.79,9576,0.94,5700,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,61.791112151327,8.32E-05,2,2,5
xz,51186215,7576,5.42,520040,1.21,52088,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,9.00645361615283,0.005971104645532,5,6,2
rans0,51186215,3569,1,2556,1.19,3384,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,48.8149785995483,0.00286022154223,3,3,3
rans1,51186215,3912,1.27,2644,3.42,4564,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,38.4369910232664,0.001090869568942,4,4,4
gabac,51186215,36,3.01,455496,4.64,529196,02_NA12878_S1.chr11.sam.deez_rawstreams.EditSeqend,2,16.2176008636373,7.40E-06,1,5,7
gzip,159359444,81118848,44.58,1660,3.4,1628,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,3.40908498922342,22.7532240923713,3,4,2
bzip2,159359444,79902040,26.62,9840,12.72,6976,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,5.709128806145,5.99060718368434,2,3,5
xz,159359444,76109616,144.17,691196,10.4,67820,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,1.05415141027661,6.97921019334059,1,5,3
rans0,159359444,138111902,5.23,4724,4.79,5372,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,29.0587014951395,27.4976563105254,6,1,1
rans1,159359444,89993338,10.25,5832,14.26,6180,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,14.8270252506907,6.01853682316035,5,2,4
gabac,159359444,86028260,467.51,2266148,38.82,3164628,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_SeqVec,2,0.325077557313383,2.11341942419163,4,6,6
gzip,51193183,827704,3.96,1768,0.69,1680,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,12.3286928793396,1.14400006722712,5,4,1
bzip2,51193183,553046,0.62,10108,0.77,6268,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,78.7445545196533,0.684968527261312,2,1,2
xz,51193183,903204,14.23,518112,1.37,52140,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,3.43089415335102,0.628731720638971,6,6,3
rans0,51193183,607098,0.98,3136,1.16,3784,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,49.8179834716174,0.499115319087587,3,2,4
rans1,51193183,533064,1.14,3272,1.28,5028,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,42.8259857913904,0.39716362953186,1,3,5
gabac,51193183,611555,6.79,455684,11.01,554976,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedChr,2,7.19022441858395,0.052972234020874,4,5,7
