codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
xz,74140256,23775812,88.41,666696,3.41,67760,07_chr2_g.gtl_filtered.gpair.codec_stats,07,0.7997472905665013,6.649378667479037,3,6,4
rans0,74140256,36132573,1.93,4688,1.92,4588,07_chr2_g.gtl_filtered.gpair.codec_stats,07,36.63505593729761,17.94724315404892,6,1,2
rans1,74140256,28054944,2.53,5492,2.61,5908,07_chr2_g.gtl_filtered.gpair.codec_stats,07,27.94690037904521,10.251064958243536,4,2,3
gabac,74140256,21971403,4.91,414800,4.57,468520,07_chr2_g.gtl_filtered.gpair.codec_stats,07,14.40033766985425,4.585024668820838,1,3,6
gzip,62900001,9416155,264.07,1772,0.98,1680,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,0.22715990250928708,9.163209370204381,5,6,1
bzip2,62900001,9887665,8.92,9940,3.72,6996,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,6.724900835832673,2.5348419784217753,6,4,5
xz,62900001,8400444,138.37,623636,1.58,65368,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,0.4335196607330161,5.0704352463348,4,5,2
rans0,62900001,7899819,1.25,3780,1.49,4256,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,47.98889236450195,5.056278177555775,1,1,3
rans1,62900001,7900768,1.57,3732,1.54,5560,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,38.207716850718114,4.892700987976867,2,2,4
gabac,62900001,8104896,4.98,1022716,4.59,1030492,07_chr2_m.gtl_filtered.mrcomp.codec_stats,07,12.045404709965348,1.6839719286151962,3,3,6
gzip,209715200,56551461,255.07,1728,3.33,1644,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,0.7840984827694358,16.195698471756668,5,6,1
bzip2,209715200,42828989,14.63,9768,10.47,6964,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,13.670539986329459,3.901137230844871,3,4,6
xz,209715200,41562636,246.94,691420,10.03,67768,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,0.8099133392726978,3.9518662487878164,2,5,5
rans0,209715200,57648466,6.19,4048,9.05,4576,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,32.31017770597738,6.074901812642977,6,2,3
rans1,209715200,55171227,5.25,5324,7.85,5972,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,38.095238095238095,6.7025964579005155,4,1,2
gabac,209715200,38925109,11.01,939792,10.81,979120,02_NA12878_S1.bam_filtered.gpos.cropped.codec_stats,02,18.165304268846505,3.4340311486229202,1,3,7
gzip,209715200,81539035,228.04,1752,13.18,1688,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,0.8770391159445712,5.899975983615349,5,5,3
bzip2,209715200,63374894,33.71,9832,18.18,6960,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,5.932957579353308,3.32447792699497,1,4,5
xz,209715200,63487624,281.88,691396,17.24,67824,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,0.7095217823187172,3.511978910583355,2,6,4
rans0,209715200,97187674,7.8,4468,5.8,4840,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,25.641025641025642,15.980239407769565,6,1,1
rans1,209715200,71067919,10.01,5232,7.52,5932,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,19.980019980019982,9.012719291321774,4,2,2
gabac,209715200,64262129,23.47,3741688,18.8,3804376,07_chr2_m.gtl_filtered.snpp.cropped.codec_stats,07,8.52151682999574,3.259847975791769,3,3,6
gzip,15526848,874288,6.16,1700,0.24,1620,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,2.403824050705154,3.474108378092448,4,5,2
bzip2,15526848,554552,1.08,9148,0.44,6296,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,13.710700141059027,1.2019590897993608,2,4,5
xz,15526848,674600,8.93,207280,0.25,17608,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,1.658180980105683,2.573394775390625,3,6,3
rans0,15526848,1956470,0.29,3940,0.38,4240,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,51.06053845635776,4.910092604787726,6,1,1
rans1,15526848,1041067,0.36,4436,0.43,5592,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,41.132100423177086,2.308927580367687,5,3,4
gabac,15526848,521110,0.35,99848,0.47,100696,20_MH0001_081026_clean_1.bam_filtered.pos.codec_stats,20,42.307303292410715,1.0573813255797042,1,2,6
gzip,14841489,5360834,6.78,1756,0.29,1676,05_9827_2#49.bam_filtered.indt.codec_stats,05,2.0876027841483595,17.629274828680632,6,5,1
bzip2,14841489,5112029,1.74,9928,0.98,6748,05_9827_2#49.bam_filtered.indt.codec_stats,05,8.134452227888437,4.974704859208088,5,3,5
xz,14841489,4927924,15.69,200952,0.49,17052,05_9827_2#49.bam_filtered.indt.codec_stats,05,0.9020998646606679,9.591090922452965,3,6,4
rans0,14841489,5038531,0.38,4152,0.38,4432,05_9827_2#49.bam_filtered.indt.codec_stats,05,37.24722862243652,12.645046334517628,4,1,2
rans1,14841489,4583913,0.42,4188,0.42,5832,05_9827_2#49.bam_filtered.indt.codec_stats,05,33.69987351553781,10.408476420811246,1,2,3
gabac,14841489,4846503,2.14,269996,1.88,257680,05_9827_2#49.bam_filtered.indt.codec_stats,05,6.6139938675354575,2.4585028912158724,2,4,7
gzip,209715200,81996961,236.78,1756,14.31,1604,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,0.8446659346228567,5.464597884630674,5,5,3
bzip2,209715200,65792404,27.62,9940,22.82,6888,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,7.24112961622013,2.749541012682902,2,4,7
xz,209715200,66863116,323.78,691332,13.21,67768,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,0.6177033788374823,4.827073160037229,3,6,4
rans0,209715200,101444510,8.19,4524,10.01,4816,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,24.420024420024422,9.664837535206493,6,1,2
rans1,209715200,78589698,9.39,5556,6.61,5992,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,21.299254526091584,11.338725645495254,4,2,1
gabac,209715200,61359467,12.15,940948,12.3,1000808,07_chr2_m.gtl_filtered.mpair.cropped.codec_stats,07,16.46090534979424,4.7574754265265735,1,3,6
gzip,2202132,587942,2.25,1696,0.03,1684,07_chr2_N.gtl_filtered.nmis.codec_stats,07,0.9333852132161459,18.69017283121745,4,4,1
bzip2,2202132,419709,0.32,9996,0.11,6296,07_chr2_N.gtl_filtered.nmis.codec_stats,07,6.562864780426025,3.638779033314098,1,3,5
xz,2202132,433112,2.35,90048,0.07,4616,07_chr2_N.gtl_filtered.nmis.codec_stats,07,0.8936666935048204,5.900682721819196,2,5,4
rans0,2202132,879114,0.05,4096,0.06,4516,07_chr2_N.gtl_filtered.nmis.codec_stats,07,42.00233459472656,13.973140716552734,6,1,2
rans1,2202132,604415,0.07,4480,0.07,5344,07_chr2_N.gtl_filtered.nmis.codec_stats,07,30.001667567661826,8.234500885009766,5,2,3
gabac,2202132,524231,2.54,19640,0.15,25676,07_chr2_N.gtl_filtered.nmis.codec_stats,07,0.8268176101324126,3.332970937093099,3,6,7
gzip,13655232,3288354,20.39,1732,0.23,1616,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,0.6386779815090118,13.634864143703295,4,6,1
bzip2,13655232,2647038,1.45,9580,0.67,6724,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,8.98113382273707,3.7677793360468166,3,4,5
xz,13655232,2450472,19.94,190912,0.47,17148,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,0.653091476578172,4.972238743558844,2,5,4
rans0,13655232,3626611,0.31,4008,0.29,4472,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,42.008529170866936,11.92622678033237,6,1,2
rans1,13655232,3432282,0.35,5040,0.41,5880,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,37.207554408482146,7.983607780642626,5,2,3
gabac,13655232,2247984,0.69,91528,0.72,93704,20_MH0003_081203_clean_1.bam_filtered.mpos.codec_stats,20,18.873397163722828,2.9775619506835938,1,3,6
gzip,12746780,3018388,18.84,1752,0.21,1752,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,0.6452376169257357,13.70742434547061,4,6,1
bzip2,12746780,2424552,1.43,9664,0.64,6672,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,8.500892799217384,3.6128640174865723,3,4,5
xz,12746780,2242524,17.55,182520,0.49,15036,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,0.6926653391954906,4.364566413723693,2,5,4
rans0,12746780,3350316,0.32,4100,0.33,4340,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,37.988364696502686,9.682152488014914,6,1,2
rans1,12746780,3169012,0.39,5040,0.32,5788,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,31.169940263797073,9.44439172744751,5,2,3
gabac,12746780,2057030,0.6,89388,0.61,91024,20_MH0002_081203_clear_2.bam_filtered.mpos.codec_stats,20,20.2604611714681,3.215961768978932,1,3,6
gzip,48658348,15457138,45.71,1748,0.89,1680,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,1.0151874155842797,16.563006197468617,5,5,1
bzip2,48658348,13026516,6.04,9780,2.77,6944,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,7.682817345423414,4.484856946373674,3,4,6
xz,48658348,12480836,65.15,498432,1.67,50468,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,0.7122673333285866,7.127336970346417,2,6,4
rans0,48658348,16931312,1.27,4548,1.27,4692,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,36.53875335933655,12.714139683040107,6,1,2
rans1,48658348,13519358,1.45,4824,1.36,5688,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,32.00290811472926,9.480194484486299,4,2,3
gabac,48658348,11163150,2.48,233392,3.09,244364,02_NA12878_S1.unmapped.bam_filtered.mpair.codec_stats,02,18.71137772836993,3.4453105000616278,1,3,7
gzip,1442520,658130,1.44,1756,0.03,1748,07_chr2_N.gtl_filtered.npos.codec_stats,07,0.9553432464599609,20.92138926188151,5,6,1
bzip2,1442520,516245,0.21,9396,0.1,6296,07_chr2_N.gtl_filtered.npos.codec_stats,07,6.550925118582589,4.923295974731445,2,4,6
xz,1442520,526812,1.09,84028,0.09,3532,07_chr2_N.gtl_filtered.npos.codec_stats,07,1.2621048393599483,5.5823008219401045,3,5,5
rans0,1442520,680131,0.03,3704,0.04,3444,07_chr2_N.gtl_filtered.npos.codec_stats,07,45.856475830078125,16.21558666229248,6,1,2
rans1,1442520,611650,0.05,4684,0.04,4356,07_chr2_N.gtl_filtered.npos.codec_stats,07,27.513885498046875,14.58287239074707,4,2,3
gabac,1442520,515682,0.09,16204,0.08,16608,07_chr2_N.gtl_filtered.npos.codec_stats,07,15.285491943359375,6.147408485412598,1,3,4
gzip,11640358,1585722,19.75,1760,0.17,1620,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,0.5620815421961531,8.895660849178538,6,6,1
bzip2,11640358,1537526,0.93,9680,0.47,6744,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,11.936677912230133,3.1197852276741194,5,4,5
xz,11640358,1420004,16.39,172080,0.27,13712,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,0.6773099730551569,5.015634607385706,3,5,3
rans0,11640358,1492177,0.19,3856,0.26,4240,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,58.426897149336966,5.473272617046649,4,1,2
rans1,11640358,1327331,0.31,3776,0.35,5496,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,35.8100337366904,3.6166899544852122,2,2,4
gabac,11640358,1251086,0.88,244004,0.84,229372,20_MH0001_081026_clean_2.bam_filtered.rtype.codec_stats,20,12.614898248152299,1.4203911735897974,1,3,6
gzip,126207944,16891707,44.04,1772,1.93,1748,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,2.732998971826482,8.346729080911745,4,5,2
bzip2,126207944,11204811,8.27,10268,3.95,7044,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,14.553963085760373,2.705250752123096,1,4,5
xz,126207944,11362368,106.23,691344,2.41,67780,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,1.1330252727029866,4.4962649523469915,3,6,4
rans0,126207944,31281630,2.76,4476,2.94,4708,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,43.6091575069704,10.147104457933075,6,1,1
rans1,126207944,17826551,3.3,5056,3.54,5820,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,36.47311355128433,4.802464361244676,5,2,3
gabac,126207944,11353111,4.03,515712,4.18,558388,02_NA12878_S1.unmapped.bam_filtered.pos.codec_stats,02,29.86632127028245,2.590232146413703,2,3,6
gzip,360630,54578,1.46,1752,0.0,1676,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,0.23556408816820956,inf,5,5,1
bzip2,360630,56640,0.06,6456,0.03,4668,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,5.732059478759766,1.800537109375,6,3,3
xz,360630,49916,0.45,73112,0.01,4304,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,0.7642745971679688,4.7603607177734375,4,4,2
rans0,360630,45170,0.0,1852,0.0,2120,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,inf,inf,1,1,1
rans1,360630,45198,0.0,1848,0.0,2856,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,inf,inf,2,1,1
gabac,360630,46546,0.03,15628,0.03,15812,07_chr2_N.gtl_filtered.nrcomp.codec_stats,07,11.464118957519531,1.4796574910481772,3,2,4
gzip,108297598,29524778,92.95,1756,1.9,1744,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,1.1111418799471637,14.819485513787521,6,5,1
bzip2,108297598,27993347,12.35,10608,6.7,6980,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,8.36280467539181,3.984557621514619,5,4,5
xz,108297598,26808276,192.24,691424,2.76,67724,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,0.5372484277002125,9.263175466786262,1,6,3
rans0,108297598,27654300,2.45,4068,2.24,4332,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,42.155362343301576,11.773748057229177,4,2,2
rans1,108297598,26970776,2.43,4120,3.24,5840,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,42.50232005806126,7.9386840631932385,3,1,4
gabac,108297598,26947269,11.18,1900572,9.97,1960096,07_ERP174310-unmapped.bam_filtered.subtype.codec_stats,07,9.237981908863047,2.5776247083841857,2,3,7
gzip,153156337,39464303,113.15,1760,2.75,1624,07_chr1_m.gtl_filtered.snpt.codec_stats,07,1.2908640299757865,13.68585170399059,5,5,1
bzip2,153156337,38584892,24.96,9896,8.15,6980,07_chr1_m.gtl_filtered.snpt.codec_stats,07,5.851813501272446,4.51502092045509,4,4,5
xz,153156337,34814412,260.59,691348,5.5,67704,07_chr1_m.gtl_filtered.snpt.codec_stats,07,0.5605021873124842,6.036656466397372,2,6,4
rans0,153156337,46594139,3.64,4152,3.75,4664,07_chr1_m.gtl_filtered.snpt.codec_stats,07,40.12672115158249,11.84950230916341,6,1,2
rans1,153156337,38209975,5.52,4256,5.16,5640,07_chr1_m.gtl_filtered.snpt.codec_stats,07,26.460374092710193,7.061990656593973,3,2,3
gabac,153156337,31238543,16.6,3299456,13.84,3363944,07_chr1_m.gtl_filtered.snpt.codec_stats,07,8.798871385045798,2.1525575246425035,1,3,7
gzip,2853616,1674436,1.14,1752,0.07,1624,08_m131003.sorted.bam_filtered.glen.codec_stats,08,2.3872107790227526,22.812380109514507,6,5,2
bzip2,2853616,1289031,0.44,9536,0.2,6828,08_m131003.sorted.bam_filtered.glen.codec_stats,08,6.185046109286222,6.146578788757324,2,4,5
xz,2853616,1297672,1.91,95588,0.19,5768,08_m131003.sorted.bam_filtered.glen.codec_stats,08,1.4248273759612238,6.51345503957648,3,6,4
rans0,2853616,1667928,0.06,4780,0.06,4780,08_m131003.sorted.bam_filtered.glen.codec_stats,08,45.357004801432296,26.511001586914062,5,1,1
rans1,2853616,1587441,0.11,5768,0.08,6084,08_m131003.sorted.bam_filtered.glen.codec_stats,08,24.740184437144887,18.923771381378174,4,2,3
gabac,2853616,1261227,0.24,17004,0.28,20524,08_m131003.sorted.bam_filtered.glen.codec_stats,08,11.339251200358074,4.295713560921805,1,3,6
gzip,76039256,29963503,82.69,1760,1.41,1624,07_chr1_g.gtl_filtered.gpair.codec_stats,07,0.8769704376084151,20.266257617490513,5,5,1
bzip2,76039256,24065138,8.65,9780,4.45,6980,07_chr1_g.gtl_filtered.gpair.codec_stats,07,8.38343184807397,5.157371692443162,2,4,5
xz,76039256,24181388,96.4,668328,3.65,67688,07_chr1_g.gtl_filtered.gpair.codec_stats,07,0.7522477747493759,6.318128402918986,3,6,4
rans0,76039256,37073322,2.87,4768,1.97,4608,07_chr1_g.gtl_filtered.gpair.codec_stats,07,25.267137799944194,17.94714467779634,6,1,2
rans1,76039256,28758226,2.88,5496,2.47,5912,07_chr1_g.gtl_filtered.gpair.codec_stats,07,25.17940468258328,11.103636243565361,4,2,3
gabac,76039256,22521864,4.76,416508,4.56,472024,07_chr1_g.gtl_filtered.gpair.codec_stats,07,15.234597791142825,4.710202468068976,1,3,6
gzip,2975492,142987,0.62,1748,0.09,1684,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,4.5768553210843,1.515144771999783,5,4,5
bzip2,2975492,105455,0.06,5932,0.05,5356,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,47.29417165120443,2.011394500732422,2,2,3
xz,2975492,109640,0.91,94848,0.05,6716,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,3.1182970319475447,2.091217041015625,3,5,2
rans0,2975492,135365,0.06,2696,0.08,3320,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,47.29417165120443,1.6136765480041504,4,2,4
rans1,2975492,155529,0.07,3940,0.06,4588,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,40.537861415318076,2.472066879272461,6,3,1
gabac,2975492,85142,0.04,17228,0.09,21408,09_sample-2-10_sorted.bam_filtered.mpos.codec_stats,09,70.94125747680664,0.9021970960828993,1,1,6
gzip,52439,38336,0.0,1716,0.0,1600,05_9827_2#49.bam_filtered.npair.codec_stats,05,inf,inf,6,1,1
bzip2,52439,33471,0.01,2080,0.0,1564,05_9827_2#49.bam_filtered.npair.codec_stats,05,5.000972747802734,inf,3,2,1
xz,52439,32996,0.03,68888,0.0,2180,05_9827_2#49.bam_filtered.npair.codec_stats,05,1.6669909159342449,inf,1,3,1
rans0,52439,37956,0.0,1548,0.0,1408,05_9827_2#49.bam_filtered.npair.codec_stats,05,inf,inf,5,1,1
rans1,52439,35682,0.0,2572,0.0,2592,05_9827_2#49.bam_filtered.npair.codec_stats,05,inf,inf,4,1,1
gabac,52439,33127,0.01,6180,0.02,6304,05_9827_2#49.bam_filtered.npair.codec_stats,05,5.000972747802734,1.5796184539794922,2,2,2
gzip,209715200,64614456,140.59,1748,3.94,1624,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,1.4225762856533182,15.639885064914141,4,5,1
bzip2,209715200,60080130,28.81,9892,16.41,7004,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,6.942034015966678,3.4915829925258155,2,3,6
xz,209715200,52123504,366.32,691408,8.35,67756,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,0.5459707359685521,5.9531553348381365,1,6,4
rans0,209715200,76553016,5.56,4212,6.09,4656,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,35.97122302158274,11.98795487728025,6,1,2
rans1,209715200,65425404,6.66,5412,7.33,5900,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,30.03003003003003,8.512213838376908,5,2,3
gabac,209715200,62075164,138.87,1264792,55.37,1341136,07_chr1_g.gtl_filtered.indc.cropped.codec_stats,07,1.4401958666378627,1.0691618131389897,3,4,7
gzip,4189859,593250,9.63,1760,0.06,1676,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,0.4149284442018249,9.429454803466797,6,6,1
bzip2,4189859,580220,0.41,9332,0.2,6368,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,9.745758335764815,2.766704559326172,5,4,5
xz,4189859,530300,6.53,105532,0.08,6804,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,0.6119082569163207,6.32166862487793,4,5,2
rans0,4189859,473635,0.09,3172,0.1,3664,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,44.39734352959527,4.516935348510742,3,1,3
rans1,4189859,464439,0.11,3288,0.13,4964,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,36.32509925148704,3.4071041987492485,2,2,4
gabac,4189859,458948,0.32,103940,0.33,103960,20_MH0002_081203_clear_1.bam_filtered.rtype.codec_stats,20,12.48675286769867,1.3263240005030776,1,3,7
gzip,2067304,343144,6.43,1764,0.03,1624,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,0.30661504339096524,10.908253987630209,5,6,1
bzip2,2067304,350132,0.22,9316,0.12,6244,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,8.9615214954723,2.7825991312662763,6,4,5
xz,2067304,309288,3.48,90088,0.05,4736,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,0.5665329681045708,5.899200439453125,4,5,3
rans0,2067304,293505,0.05,3004,0.05,3680,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,39.430694580078125,5.598163604736328,3,2,4
rans1,2067304,284969,0.04,3084,0.04,4776,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,49.288368225097656,6.794190406799316,2,1,2
gabac,2067304,282100,0.16,54528,0.16,54292,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gtfl.codec_stats,03,12.322092056274414,1.6814470291137695,1,3,7
gzip,80372229,28482557,12.99,1748,1.81,1624,07_chr2_g.gtl_filtered.indt.codec_stats,07,5.900610511903124,15.007228219048095,4,5,1
bzip2,80372229,28254680,11.42,10720,5.6,6996,07_chr2_g.gtl_filtered.indt.codec_stats,07,6.711815284555305,4.811743327549526,3,4,5
xz,80372229,25491844,111.67,671140,3.64,67756,07_chr2_g.gtl_filtered.indt.codec_stats,07,0.6863878440908174,6.67882332435021,1,6,4
rans0,80372229,32687694,2.25,4580,2.21,4484,07_chr2_g.gtl_filtered.indt.codec_stats,07,34.06619135538737,14.105617298799404,6,1,2
rans1,80372229,30480476,2.67,4432,2.45,5808,07_chr2_g.gtl_filtered.indt.codec_stats,07,28.707464625326438,11.864672291035554,5,2,3
gabac,80372229,27638622,8.71,1683168,9.39,1742208,07_chr2_g.gtl_filtered.indt.codec_stats,07,8.800106836925554,2.807054732935116,2,3,7
gzip,101811812,29172172,89.12,1772,1.85,1608,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,1.0894895670015892,15.038243886586782,6,5,1
bzip2,101811812,27701355,11.71,9780,6.83,6980,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,8.291657575677338,3.8679459433604473,5,4,7
xz,101811812,26569516,167.07,691340,3.13,67764,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,0.5811654409001116,8.095420130525534,4,6,4
rans0,101811812,25684941,1.81,4056,2.07,4368,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,53.64381779623295,11.833366449328437,2,1,2
rans1,101811812,25550071,2.3,4124,2.36,5772,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,42.21535226573115,10.324765464006845,1,2,3
gabac,101811812,25846387,4.75,466904,4.54,526516,20_MH0002_081203_clear_2.bam_filtered.subtype.codec_stats,20,20.441117939196136,5.429302963391274,3,3,6
gzip,38921016,6079324,16.54,1692,0.63,1608,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,2.2441338166648563,9.20269073001922,4,5,2
bzip2,38921016,4076118,2.4,9888,1.42,6820,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,15.465822219848633,2.737527498057191,2,4,5
xz,38921016,4101368,37.26,413588,0.85,41232,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,0.996188226721329,4.601610969094669,3,6,4
rans0,38921016,10647607,0.98,4200,0.98,4400,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,37.87548298738441,10.361580946007553,6,1,1
rans1,38921016,6146755,1.14,5028,1.24,5820,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,32.55962572599712,4.7274212683400805,5,2,3
gabac,38921016,4026342,1.67,214076,1.58,217268,07_ERP174310-unmapped.bam_filtered.pos.codec_stats,07,22.226331333914203,2.430265161055553,1,3,6
gzip,4189859,622882,16.77,1764,0.06,1556,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,0.23826839103539502,9.900442759195965,5,5,1
bzip2,4189859,645549,0.55,9416,0.24,6560,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,7.265019850297407,2.565181255340576,6,3,5
xz,4189859,565796,7.73,107536,0.1,8144,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,0.5169160307456111,5.395851135253906,4,4,2
rans0,4189859,524015,0.08,3192,0.1,3728,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,49.94701147079468,4.997396469116211,3,1,3
rans1,4189859,523908,0.11,3336,0.13,5016,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,36.32509925148704,3.843366182767428,2,2,4
gabac,4189859,523742,0.11,71908,0.23,71916,20_MH0002_081203_clear_1.bam_filtered.rcomp.codec_stats,20,36.32509925148704,2.171649103579314,1,2,7
gzip,6778505,369920,3.13,1768,0.09,1620,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,2.0653310294349354,3.919813368055556,3,4,2
bzip2,6778505,370365,3.26,10100,0.25,6036,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,1.9829712031077755,1.4128303527832031,4,5,5
xz,6778505,350400,4.1,129804,0.11,10172,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,1.576703932227158,3.0378861860795454,2,6,3
rans0,6778505,957200,0.14,3744,0.17,4260,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,46.17490087236676,5.369747386259191,6,1,1
rans1,6778505,509000,0.17,3236,0.18,4948,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,38.026388953713806,2.696779039171007,5,2,4
gabac,6778505,267593,0.47,132140,0.45,124548,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.grcomp.codec_stats,10,13.754225791768826,0.5671034918891059,1,3,7
gzip,5501364,1591072,4.78,1764,0.12,1680,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,1.0975961405861827,12.644704182942709,6,5,1
bzip2,5501364,1502225,0.82,9676,0.33,6756,02_NA12878_S1.bam_filtered.rftt.codec_stats,02,6.398182380490187,4.34131333322236,5,4,5
